Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()				
0.555779081	-241.6765747	-11.15891838	0.71808405	1.437423113				
0.55577915	-236.2203064	-17.88827705	0.71808405	1.437423113				
0.55577922	-236.9023285	-24.61763954	0.71808405	1.437423113				
0.555779289	-236.5612946	-22.37451744	0.71808405	1.437423113				
0.555779359	-233.492157	-19.0098381	0.71808405	1.437423113				
0.555779428	-236.2202911	-14.29929352	0.714514037	1.436168099				
0.555779497	-235.3108978	-13.92543411	0.714514037	1.436168099				
0.555779567	-234.9243927	-6.149285317	0.713725911	1.429028073				
0.555779636	-235.5382233	-0.317170858	0.713725911	1.429028073				
0.555779706	-231.105011	-10.0373621	0.713725911	1.429028073				
0.555779775	-222.5795746	5.664477348	0.713725911	1.429028073				
0.555779844	-221.7838745	3.047504425	0.713725911	1.429028073				
0.555779914	-228.9452362	6.412187576	0.713725911	1.429028073				
0.555779983	-222.920578	85.29523468	0.713725911	1.429028073				
0.555780053	-224.2846527	620.1296387	0.710645408	1.427451823				
0.555780122	-224.6256866	101.7447586	0.710645408	1.427451823				
0.555780191	-224.9667206	153.7103729	0.709861653	1.421290816				
0.555780261	-227.6948547	327.552124	0.709861653	1.421290816				
0.55578033	-243.0406494	133.5222931	0.709861653	1.421290816				
0.5557804	-271.6861572	269.2310486	0.709861653	1.421290816				
0.555780469	-310.5621338	215.3961639	0.709861653	1.421290816				
0.555780538	-329.3181458	278.2035217	0.709861653	1.421290816				
0.555780608	-345.6870117	300.6347046	0.709861653	1.421290816				
0.555780677	-369.899292	196.3296204	0.709861653	1.421290816				
0.555780747	-380.4708252	242.3135986	0.710223906	1.419677413				
0.555780816	-374.7871704	278.2035217	0.710223906	1.419677413				
0.555780885	-371.2633667	240.0704803	0.710223906	1.419677413				
0.555780955	-356.5995789	253.5292053	0.710223906	1.419677413				
0.555781024	-344.3229675	209.7883606	0.710223906	1.419677413				
0.555781094	-323.2934875	35.57274246	0.710223906	1.419677413				
0.555781163	-308.5160828	-13.40203667	0.710223906	1.419677413				
0.555781232	-311.926239	-67.23690796	0.710223906	1.419677413				
0.555781302	-321.6793518	-96.84609222	0.712913303	1.420447811				
0.555781371	-324.1119385	-84.95755768	0.713120707	1.425826605				
0.555781441	-324.3165588	-86.67727661	0.713120707	1.425826605				
0.55578151	-329.3181763	-86.30342865	0.713120707	1.425826605				
0.555781579	-334.4334412	-85.18186188	0.713120707	1.425826605				
0.555781649	-337.5025635	-100.8837051	0.713120707	1.425826605				
0.555781718	-338.1846008	-67.23690796	0.713120707	1.425826605				
0.555781788	-334.7744446	-81.81718445	0.713120707	1.425826605				
0.555781857	-328.295105	-90.78966522	0.713120707	1.425826605				
0.555781926	-318.0645752	-77.33094788	0.715961955	1.426241415				
0.555781996	-318.4055786	-90.78966522	0.716167992	1.43192391				
0.555782065	-303.0597839	-70.60158539	0.716167992	1.43192391				
0.555782135	-303.7418213	-82.93874359	0.716167992	1.43192391				
0.555782204	-300.3316345	-41.44103241	0.716167992	1.43192391				
0.555782273	-296.9214478	-57.89057922	0.716167992	1.43192391				
0.555782343	-300.6726379	-68.3584671	0.716167992	1.43192391				
0.555782412	-313.6313171	-72.8447113	0.716167992	1.43192391				
0.555782482	-312.9492798	-64.99378967	0.716167992	1.43192391				
0.555782551	-316.4958801	-57.51672363	0.718434814	1.436465808				
0.55578262	-314.6544189	-44.80570984	0.718434814	1.436465808				
0.55578269	-306.8109741	-66.11534882	0.718434814	1.436465808				
0.555782759	-298.9675598	-72.8447113	0.718434814	1.436465808				
0.555782829	-298.6265564	-78.45250702	0.718434814	1.436465808				
0.555782898	-302.0367126	-67.23690796	0.718434814	1.436465808				
0.555782967	-300.3316345	-60.50754929	0.718434814	1.436465808				
0.555783037	-293.8522949	-44.80570984	0.718434814	1.436465808				
0.555783106	-285.6678772	-64.99378967	0.720790424	1.436869629				
0.555783176	-293.511261	-53.77819061	0.72093797	1.441580849				
0.555783245	-291.8062134	-44.80571365	0.72093797	1.441580849				
0.555783314	-284.8948975	-52.05846405	0.72093797	1.441580849				
0.555783384	-285.8042908	-34.48736572	0.72093797	1.441580849				
0.555783453	-291.124176	-34.33782196	0.72093797	1.441580849				
0.555783523	-290.7831726	-40.69332886	0.72093797	1.441580849				
0.555783592	-284.7585144	-25.06625748	0.72093797	1.441580849				
0.555783661	-283.3262329	-17.96304893	0.72093797	1.441580849				
0.555783731	-283.0306702	-25.6644268	0.723168812	1.441875939				
0.5557838	-281.803009	-30.59928894	0.723431998	1.446337625				
0.55578387	-274.1869202	-16.8414917	0.723431998	1.446337625				
0.555783939	-276.3467102	-15.71993446	0.723431998	1.446337625				
0.555784008	-271.4815369	-29.62727356	0.723431998	1.446337625				
0.555784078	-274.0505371	-24.99149132	0.723431998	1.446337625				
0.555784147	-275.3918762	-22.97268677	0.723431998	1.446337625				
0.555784217	-271.5497437	-21.85112572	0.723431998	1.446337625				
0.555784286	-274.0732727	-22.97268105	0.723431998	1.446337625				
0.555784355	-268.0031433	-20.80433464	0.725616812	1.450805225				
0.555784425	-269.1398621	-30.37497902	0.725616812	1.450805225				
0.555784494	-274.5506592	-49.7405777	0.725616812	1.450805225				
0.555784564	-273.436676	-28.73002052	0.725616812	1.450805225				
0.555784633	-264.8495483	-23.60289383	0.725616812	1.450805225				
0.555784703	-266.2298584	-42.03919983	0.725616812	1.450805225				
0.555784772	-271.9589233	-15.27130795	0.725616812	1.450805225				
0.555784841	-266.5708618	-20.05662537	0.725616812	1.450805225				
0.555784911	-258.9320984	-33.88920212	0.727774711	1.451233624				
0.55578498	-255.8628845	-12.28048038	0.727979442	1.455549421				
0.555785049	-260.8190308	-16.54240227	0.727979442	1.455549421				
0.555785119	-254.7944183	-14.29928875	0.727979442	1.455549421				
0.555785188	-259.0684814	-14.89745331	0.727979442	1.455549421				
0.555785258	-259.2958374	-26.11305237	0.727979442	1.455549421				
0.555785327	-258.9548035	-14.89744949	0.727979442	1.455549421				
0.555785397	-253.2711945	-21.25295639	0.727979442	1.455549421				
0.555785466	-253.2711792	-19.0098381	0.727979442	1.455549421				
0.555785535	-254.9990082	-7.046537399	0.725414747	1.455958883				
0.555785605	-253.11203	-24.46809387	0.724811693	1.450829494				
0.555785674	-253.4985046	-23.86993408	0.724811693	1.450829494				
0.555785744	-249.519989	-8.915801048	0.724811693	1.450829494				
0.555785813	-249.519989	-21.25296021	0.724811693	1.450829494				
0.555785882	-242.6996307	-3.307995081	0.724811693	1.450829494				
0.555785952	-243.3816681	-13.40204525	0.724811693	1.450829494				
0.555786021	-242.0175629	-1.064880967	0.724811693	1.450829494				
0.555786091	-239.9714661	-14.52359772	0.724811693	1.450829494				
0.55578616	-243.1997833	-14.67314053	0.721471662	1.449623386				
0.555786229	-246.6099701	-22.44928932	0.721024384	1.442943325				
0.555786299	-241.6765747	-21.25295639	0.721024384	1.442943325				
0.555786368	-241.3355713	-10.03735733	0.721024384	1.442943325				
0.555786438	-237.2433472	0.056680128	0.721024384	1.442943325				
0.555786507	-233.8331757	-6.672678471	0.721024384	1.442943325				
0.555786576	-237.9253693	-16.76671982	0.721024384	1.442943325				
0.555786646	-235.8792725	0.056680128	0.721024384	1.442943325				
0.555786715	-233.4239197	-8.46717453	0.71733686	1.442048769				
0.555786785	-237.9708405	0.505306244	0.716842663	1.434673721				
0.555786854	-233.8331451	22.4878788	0.716842663	1.434673721				
0.555786923	-226.6717834	-7.794239521	0.716842663	1.434673721				
0.555786993	-226.33078	9.403012276	0.716842663	1.434673721				
0.555787062	-229.0588837	27.34796524	0.716842663	1.434673721				
0.555787132	-230.4229889	26.97411346	0.716842663	1.434673721				
0.555787201	-230.081955	30.33879852	0.716842663	1.434673721				
0.55578727	-227.0128021	794.1209717	0.716842663	1.434673721				
0.55578734	-224.3528442	562.5562744	0.713693155	1.433685326				
0.555787409	-224.762085	-10.11213684	0.713094262	1.42738631				
0.555787479	-222.1476288	207.0966187	0.713094262	1.42738631				
0.555787548	-227.6948547	235.5842285	0.713094262	1.42738631				
0.555787617	-246.4508057	219.8824005	0.713094262	1.42738631				
0.555787687	-280.8936157	339.8893127	0.713094262	1.42738631				
0.555787756	-314.6543884	254.6507416	0.713094262	1.42738631				
0.555787826	-336.8205261	236.7057953	0.713094262	1.42738631				
0.555787895	-352.8483887	237.8273468	0.713094262	1.42738631				
0.555787964	-374.8781128	210.3117523	0.712913231	1.426188524				
0.555788034	-381.6303101	282.4653931	0.713641999	1.425826462				
0.555788103	-376.3786011	256.8938599	0.713641999	1.425826462				
0.555788173	-371.9454041	249.042923	0.713641999	1.425826462				
0.555788242	-354.8945007	262.5016785	0.713641999	1.425826462				
0.555788311	-334.4334412	121.1851425	0.713641999	1.425826462				
0.555788381	-315.3363953	-47.04883194	0.713641999	1.425826462				
0.55578845	-311.2442322	-66.11534882	0.713641999	1.425826462				
0.55578852	-310.9031677	-78.45250702	0.716523444	1.427283997				
0.555788589	-322.8388062	-61.62911224	0.716523444	1.427283997				
0.555788658	-328.4769592	-75.01305389	0.716820149	1.433046889				
0.555788728	-331.0232239	-81.81718445	0.716820149	1.433046889				
0.555788797	-333.9787292	-48.17039108	0.716820149	1.433046889				
0.555788867	-337.1615601	-64.99378967	0.716820149	1.433046889				
0.555788936	-341.2537842	-104.2483826	0.716820149	1.433046889				
0.555789005	-334.7744141	-90.78966522	0.716820149	1.433046889				
0.555789075	-328.9771423	-81.81718445	0.716820149	1.433046889				
0.555789144	-321.4747925	-82.93874359	0.719837124	1.433640297				
0.555789214	-313.5631409	-76.43370056	0.720128884	1.439674248				
0.555789283	-315.040863	-66.33966064	0.720128884	1.439674248				
0.555789352	-309.539093	-82.93874359	0.720128884	1.439674248				
0.555789422	-308.5160828	-99.762146	0.720128884	1.439674248				
0.555789491	-303.4008179	-89.66810608	0.720128884	1.439674248				
0.555789561	-305.105896	-89.66810608	0.720128884	1.439674248				
0.55578963	-310.2211609	-85.18186951	0.720128884	1.439674248				
0.555789699	-310.1074829	-70.1031189	0.720128884	1.439674248				
0.555789769	-309.5391235	-67.23690796	0.722500736	1.440257768				
0.555789838	-311.6761475	-70.82589722	0.722882743	1.445001473				
0.555789908	-309.4254456	-66.11534882	0.722882743	1.445001473				
0.555789977	-305.105896	-64.99378967	0.722882743	1.445001473				
0.555790046	-305.4468689	-72.8447113	0.722882743	1.445001473				
0.555790116	-301.0137024	-54.89974976	0.722882743	1.445001473				
0.555790185	-295.2163696	-53.77819061	0.722882743	1.445001473				
0.555790255	-290.7831726	-66.11534882	0.722882743	1.445001473				
0.555790324	-289.4190674	-53.77819061	0.725308647	1.445765486				
0.555790393	-290.4421387	-58.264431	0.725609371	1.450617294				
0.555790463	-292.8974304	-50.18920136	0.725609371	1.450617294				
0.555790532	-288.73703	-39.19791412	0.725609371	1.450617294				
0.555790602	-292.9429016	-45.17956543	0.725609371	1.450617294				
0.555790671	-289.4190674	-39.19791412	0.725609371	1.450617294				
0.55579074	-290.7831421	-33.59012222	0.725609371	1.450617294				
0.55579081	-290.7831421	-30.22543716	0.725609371	1.450617294				
0.555790879	-292.8292542	-25.73919678	0.725609371	1.450617294				
0.555790949	-289.0098572	-33.14149475	0.728044616	1.451218742				
0.555791018	-284.0082703	-15.57038403	0.728329693	1.456089232				
0.555791087	-283.9627991	-24.61763573	0.728329693	1.456089232				
0.555791157	-280.3480225	-15.64515877	0.728329693	1.456089232				
0.555791226	-277.2788391	-18.63598251	0.728329693	1.456089232				
0.555791296	-275.4373474	-21.25296021	0.728329693	1.456089232				
0.555791365	-274.4142761	-16.76671982	0.728329693	1.456089232				
0.555791434	-278.4382935	-22.67360115	0.728329693	1.456089232				
0.555791504	-275.2781982	-24.84194946	0.728329693	1.456089232				
0.555791573	-272.1863403	-26.636446	0.730624596	1.456659385				
0.555791643	-274.7098389	-18.86029625	0.730949396	1.461249193				
0.555791712	-277.0287476	-17.51442719	0.730949396	1.461249193				
0.555791781	-278.8475037	-20.13139915	0.730949396	1.461249193				
0.555791851	-275.096344	-25.73919678	0.730949396	1.461249193				
0.55579192	-269.2990112	-1.064880967	0.730949396	1.461249193				
0.55579199	-268.9580078	-17.88828087	0.730949396	1.461249193				
0.555792059	-266.5708618	-30.22543716	0.730949396	1.461249193				
0.555792128	-266.2298584	-13.40204144	0.730949396	1.461249193				
0.555792198	-262.1376648	-22.89791107	0.731517796	1.461898792				
0.555792267	-256.5904236	-23.79515839	0.73099969	1.463035593				
0.555792337	-260.0915527	-12.65433121	0.73099969	1.463035593				
0.555792406	-258.7274475	-2.560293198	0.73099969	1.463035593				
0.555792475	-257.3633728	-25.73919678	0.73099969	1.463035593				
0.555792545	-252.5891266	-13.40204144	0.73099969	1.463035593				
0.555792614	-256.340332	-13.40203667	0.73099969	1.463035593				
0.555792684	-255.3172913	-4.429560185	0.73099969	1.463035593				
0.555792753	-258.3182373	-16.54240799	0.726641168	1.46199938				
0.555792822	-254.4533844	-12.43002224	0.726198481	1.453282336				
0.555792892	-252.9301605	-1.064880967	0.726198481	1.453282336				
0.555792961	-254.2942352	-20.13139534	0.726198481	1.453282336				
0.555793031	-247.360199	-12.28047562	0.726198481	1.453282336				
0.5557931	-247.0570679	2.673653364	0.726198481	1.453282336				
0.555793169	-247.3602142	9.652240753	0.726198481	1.453282336				
0.555793239	-246.753952	-19.25907135	0.726198481	1.453282336				
0.555793308	-246.7539673	-31.22237968	0.726198481	1.453282336				
0.555793378	-245.4808502	-24.84194946	0.722513602	1.452396962				
0.555793447	-244.9756012	-20.18955612	0.722015241	1.445027205				
0.555793516	-241.9039154	-26.11305237	0.722015241	1.445027205				
0.555793586	-241.2218933	-13.77589226	0.722015241	1.445027205				
0.555793655	-241.3355713	1.178241253	0.722015241	1.445027205				
0.555793725	-242.6996307	-20.13139534	0.722015241	1.445027205				
0.555793794	-232.8101196	-11.15892315	0.722015241	1.445027205				
0.555793863	-234.9320068	4.66753912	0.722015241	1.445027205				
0.555793933	-237.0387268	14.86127567	0.722015241	1.445027205				
0.555794002	-237.084198	1.776401162	0.718949001	1.444030483				
0.555794072	-234.2247009	4.002912998	0.718509322	1.437898002				
0.555794141	-231.4460602	10.15071392	0.718509322	1.437898002				
0.55579421	-234.9320068	42.55133057	0.718509322	1.437898002				
0.55579428	-232.1280518	721.2196655	0.718509322	1.437898002				
0.555794349	-231.7870483	1039.742554	0.718509322	1.437898002				
0.555794419	-225.6487427	175.019989	0.718509322	1.437898002				
0.555794488	-225.6487579	217.6392822	0.718509322	1.437898002				
0.555794557	-234.6288757	313.719574	0.715151747	1.437018643				
0.555794627	-251.2932892	9.477770805	0.7149286	1.430303495				
0.555794696	-282.9397278	103.240181	0.7149286	1.430303495				
0.555794766	-319.0876465	391.4810181	0.7149286	1.430303495				
0.555794835	-338.2983093	181.1263123	0.7149286	1.430303495				
0.555794904	-355.2355347	336.5246277	0.7149286	1.430303495				
0.555794974	-367.1711121	246.7998352	0.7149286	1.430303495				
0.555795043	-368.1941833	237.8273163	0.7149286	1.430303495				
0.555795113	-356.1827698	302.7532654	0.7149286	1.430303495				
0.555795182	-354.6671448	259.8846741	0.71754018	1.429857199				
0.555795252	-343.7545776	221.0039673	0.717912772	1.43508036				
0.555795321	-324.3165588	145.4855804	0.717912772	1.43508036				
0.55579539	-305.7879333	-15.64515877	0.717912772	1.43508036				
0.55579546	-308.1750488	-34.71167755	0.717912772	1.43508036				
0.555795529	-321.3231812	-53.15510178	0.717912772	1.43508036				
0.555795599	-328.2951355	-68.3584671	0.717912772	1.43508036				
0.555795668	-325.5669556	-90.78966522	0.717912772	1.43508036				
0.555795737	-330.0001831	-76.20938873	0.717912772	1.43508036				
0.555795807	-333.4103699	-91.91122437	0.720044068	1.435825543				
0.555795876	-330.568573	-82.564888	0.720428294	1.440088136				
0.555795946	-327.2720642	-96.39746094	0.720428294	1.440088136				
0.555796015	-324.5439148	-76.20938873	0.720428294	1.440088136				
0.555796084	-324.5439148	-91.91122437	0.720428294	1.440088136				
0.555796154	-317.0415039	-72.8447113	0.720428294	1.440088136				
0.555796223	-307.492981	-71.72315216	0.720428294	1.440088136				
0.555796293	-306.8109741	-66.11534882	0.720428294	1.440088136				
0.555796362	-306.4699707	-81.81718445	0.722652623	1.440856588				
0.555796431	-304.0828552	-75.08782959	0.722911954	1.445305247				
0.555796501	-299.3995361	-76.88232422	0.722911954	1.445305247				
0.55579657	-299.3085938	-76.20938873	0.722911954	1.445305247				
