Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()
0.6667476407	-141.3477630615	9.6846084595	0.0000000000	0.0000000000
0.6667477100	-147.2587432861	14.5447034836	0.0000000000	0.0000000000
0.6667477794	-144.8034210205	-17.6066780090	0.0000000000	0.0000000000
0.6667478489	-143.8485565186	-3.0263988972	0.0000000000	0.0000000000
0.6667479182	-146.5767059326	-11.2511739731	0.0000000000	0.0000000000
0.6667479877	-148.9638214111	4.4506654739	0.0000000000	0.0000000000
0.6667480571	-143.5075378418	7.8153429031	0.0000000000	0.0000000000
0.6667481265	-138.3922729492	1.4598413706	0.0000000000	0.0000000000
0.6667481959	-144.2350463867	0.9364402294	0.0000000000	0.0000000000
0.6667482653	-143.8485565186	5.5722227097	0.0000000000	0.0000000000
0.6667483347	-141.8024444580	10.0584630966	0.0000000000	0.0000000000
0.6667484041	-144.7806701660	14.7690124512	0.0000000000	0.0000000000
0.6667484735	-144.1895751953	7.8153448105	0.0000000000	0.0000000000
0.6667485429	-148.6228027344	-13.4942922592	0.0000000000	0.0000000000
0.6667486122	-149.3048553467	2.2075433731	0.0000000000	0.0000000000
0.6667486817	-144.5305938721	2.2075474262	0.0000000000	0.0000000000
0.6667487511	-140.4383850098	21.2740592957	0.0000000000	0.0000000000
0.6667488205	-144.1895751953	-1.1571359634	0.0000000000	0.0000000000
0.6667488899	-142.8255004883	3.3291044235	0.0000000000	0.0000000000
0.6667489593	-149.9186859131	0.1887341589	0.0000000000	0.0000000000
0.6667490287	-146.9631958008	3.9272685051	0.0000000000	0.0000000000
0.6667490981	-146.2356872559	-4.5218153000	0.0000000000	0.0000000000
0.6667491675	-147.2587280273	-5.6433720589	0.0000000000	0.0000000000
0.6667492369	-147.9407806396	-4.5218153000	0.0000000000	0.0000000000
0.6667493063	-146.2356719971	-12.3727350235	0.0000000000	0.0000000000
0.6667493757	-147.8725738525	-3.4002540112	0.0000000000	0.0000000000
0.6667494451	-147.7588806152	-0.0355706774	0.0000000000	0.0000000000
0.6667495145	-143.5075531006	14.5447034836	0.0000000000	0.0000000000
0.6667495839	-146.9177246094	-1.1571359634	0.0000000000	0.0000000000
0.6667496533	-145.5536499023	6.6937837601	0.0000000000	0.0000000000
0.6667497227	-144.5305938721	-3.4002540112	0.0000000000	0.0000000000
0.6667497921	-146.9177093506	2.2075474262	0.0000000000	0.0000000000
0.6667498615	-144.8716125488	-5.6433720589	0.0000000000	0.0000000000
0.6667499309	-143.5075378418	-15.7374095917	0.0000000000	0.0000000000
0.6667500003	-145.2126312256	-11.2511739731	0.0000000000	0.0000000000
0.6667500697	-142.4844970703	4.4506616592	0.0000000000	0.0000000000
0.6667501391	-148.2817993164	8.9369020462	0.0000000000	0.0000000000
0.6667502085	-145.3490447998	23.5919513702	0.0000000000	0.0000000000
0.6667502779	-146.9177093506	1.0859863758	0.0000000000	0.0000000000
0.6667503473	-144.1895751953	-6.7649331093	0.0000000000	0.0000000000
0.6667504167	-141.4614257813	-9.0080518723	0.0000000000	0.0000000000
0.6667504861	-146.5766906738	-5.2695255280	0.0000000000	0.0000000000
0.6667505555	-148.9638214111	-4.5218110085	0.0000000000	0.0000000000
0.6667506249	-144.6897430420	-7.8864946365	0.0000000000	0.0000000000
0.6667506943	-145.2126159668	-19.1020927429	0.0000000000	0.0000000000
0.6667507637	-145.4399871826	5.5722227097	0.0000000000	0.0000000000
0.6667508331	-145.2581024170	-6.5406246185	0.0000000000	0.0000000000
0.6667509025	-145.2353668213	4.1515855789	0.0000000000	0.0000000000
0.6667509719	-147.8043670654	-5.2695212364	0.0000000000	0.0000000000
0.6667510413	-143.2801971436	2.7309405804	0.0000000000	0.0000000000
0.6667511107	-145.5536346436	1.0859863758	0.0000000000	0.0000000000
0.6667511801	-143.9167633057	-2.7273190022	0.0000000000	0.0000000000
0.6667512495	-145.4399719238	-1.9048418999	0.0000000000	0.0000000000
0.6667513189	-145.4854431152	-7.0640172958	0.0000000000	0.0000000000
0.6667513883	-146.9177093506	10.5818557739	0.0000000000	0.0000000000
0.6667514577	-140.7794036865	5.1983675957	0.0000000000	0.0000000000
0.6667515271	-147.5997619629	-0.0355788805	0.0000000000	0.0000000000
0.6667515965	-144.1895751953	6.6937837601	0.0000000000	0.0000000000
0.6667516659	-146.9177093506	10.0584630966	0.0000000000	0.0000000000
0.6667517353	-145.5536499023	6.6937794685	0.0000000000	0.0000000000
0.6667518047	-147.5997619629	3.3291044235	0.0000000000	0.0000000000
0.6667518741	-142.8255157471	1.0859863758	0.0000000000	0.0000000000
0.6667519435	-143.1665191650	4.4506654739	0.0000000000	0.0000000000
0.6667520129	-146.2356872559	-7.8864946365	0.0000000000	0.0000000000
0.6667520823	-142.4844818115	5.5722227097	0.0000000000	0.0000000000
0.6667521517	-146.2356872559	-3.4002540112	0.0000000000	0.0000000000
0.6667522211	-147.6452331543	11.7781877518	0.0000000000	0.0000000000
0.6667522905	-145.8946685791	4.4506616592	0.0000000000	0.0000000000
0.6667523599	-142.1434783936	-5.6433720589	0.0000000000	0.0000000000
0.6667524293	-140.7339324951	-8.5594291687	0.0000000000	0.0000000000
0.6667524987	-144.8716125488	13.4231424332	0.0000000000	0.0000000000
0.6667525681	-143.5075378418	5.5722227097	0.0000000000	0.0000000000
0.6667526375	-146.5767059326	-5.6433763504	0.0000000000	0.0000000000
0.6667527069	-144.1895751953	2.2075433731	0.0000000000	0.0000000000
0.6667527763	-144.3259887695	-9.9052991867	0.0000000000	0.0000000000
0.6667528457	-138.7560272217	-5.4190630913	0.0000000000	0.0000000000
0.6667529151	-143.1665191650	-6.7649374008	0.0000000000	0.0000000000
0.6667529845	-139.7563476563	10.0584630966	0.0000000000	0.0000000000
0.6667530539	-145.5536651611	1.4598413706	0.0000000000	0.0000000000
0.6667531233	-142.4844818115	2.2075433731	0.0000000000	0.0000000000
0.6667531927	-141.4614410400	4.4506654739	0.0000000000	0.0000000000
0.6667532621	-146.9177093506	6.6937837601	0.0000000000	0.0000000000
0.6667533315	-145.5536499023	3.3291044235	0.0000000000	0.0000000000
0.6667534010	-151.0099334717	5.5722227097	0.0000000000	0.0000000000
0.6667534703	-143.5075378418	-4.5218110085	0.0000000000	0.0000000000
0.6667535397	-145.8946533203	-11.2511739731	0.0000000000	0.0000000000
0.6667536092	-144.6897430420	2.8804824352	0.0000000000	0.0000000000
0.6667536786	-148.8501434326	14.5447034836	0.0000000000	0.0000000000
0.6667537479	-145.8946685791	1.0859822035	0.0000000000	0.0000000000
0.6667538173	-147.5997619629	4.4506616592	0.0000000000	0.0000000000
0.6667538868	-142.8255004883	4.4506616592	0.0000000000	0.0000000000
0.6667539561	-143.5075378418	8.9369020462	0.0000000000	0.0000000000
0.6667540255	-146.2356872559	-1.1571359634	0.0000000000	0.0000000000
0.6667540949	-143.1665191650	0.6705932021	0.0000000000	0.0000000000
0.6667541644	-146.5766906738	6.6937837601	0.0000000000	0.0000000000
0.6667542338	-148.8274078369	-11.3259449005	0.0000000000	0.0000000000
0.6667543032	-147.5997619629	-3.4002540112	0.0000000000	0.0000000000
0.6667543726	-146.9177093506	6.6937880516	0.0000000000	0.0000000000
0.6667544420	-144.8716125488	14.5447015762	0.0000000000	0.0000000000
0.6667545114	-143.1665191650	-19.1020927429	0.0000000000	0.0000000000
0.6667545809	-145.5049285889	3.3291044235	0.0000000000	0.0000000000
0.6667546502	-143.2347259521	-3.1759409904	0.0000000000	0.0000000000
0.6667547196	-142.8255004883	5.5722227097	0.0000000000	0.0000000000
0.6667547890	-143.9849700928	9.1612148285	0.0000000000	0.0000000000
0.6667548584	-141.9388580322	-0.1851168126	0.0000000000	0.0000000000
0.6667549278	-145.5536499023	-1.1571359634	0.0000000000	0.0000000000
0.6667549972	-145.2126312256	-1.1571359634	0.0000000000	0.0000000000
0.6667550666	-143.5075378418	3.3291044235	0.0000000000	0.0000000000
0.6667551360	-146.9177093506	3.3291044235	0.0000000000	0.0000000000
0.6667552054	-147.1223297119	-1.1571317911	0.0000000000	0.0000000000
0.6667552748	-144.0531616211	-2.6525480747	0.0000000000	0.0000000000
0.6667553442	-144.1895751953	-1.1571317911	0.0000000000	0.0000000000
0.6667554136	-146.7358551025	6.9928679466	0.0000000000	0.0000000000
0.6667554830	-146.1220092773	-4.8956661224	0.0000000000	0.0000000000
0.6667555524	-147.5997467041	-15.7374143600	0.0000000000	0.0000000000
0.6667556218	-145.2126464844	1.0859863758	0.0000000000	0.0000000000
0.6667556912	-145.2126312256	-7.8864984512	0.0000000000	0.0000000000
0.6667557606	-143.8485565186	-17.9805316925	0.0000000000	0.0000000000
0.6667558300	-142.2116699219	-4.2975020409	0.0000000000	0.0000000000
0.6667558994	-143.1665191650	15.6662626266	0.0000000000	0.0000000000
0.6667559688	-144.8716125488	-2.2786970139	0.0000000000	0.0000000000
0.6667560382	-148.0999145508	-4.5218153000	0.0000000000	0.0000000000
0.6667561076	-141.4614410400	-4.5218153000	0.0000000000	0.0000000000
0.6667561770	-141.8024597168	-9.0080518723	0.0000000000	0.0000000000
0.6667562464	-145.5536499023	13.4231424332	0.0000000000	0.0000000000
0.6667563158	-146.9177246094	11.1800241470	0.0000000000	0.0000000000
0.6667563852	-149.3048553467	1.0859822035	0.0000000000	0.0000000000
0.6667564546	-146.3720855713	13.4231405258	0.0000000000	0.0000000000
0.6667565240	-139.4153289795	7.8153448105	0.0000000000	0.0000000000
0.6667565934	-142.8255004883	-2.2786970139	0.0000000000	0.0000000000
0.6667566628	-147.9407806396	12.3015813828	0.0000000000	0.0000000000
0.6667567322	-148.2817993164	-1.1571400166	0.0000000000	0.0000000000
0.6667568016	-141.8024597168	4.4506654739	0.0000000000	0.0000000000
0.6667568710	-144.5305938721	1.0859863758	0.0000000000	0.0000000000
0.6667569404	-144.1895751953	8.9369020462	0.0000000000	0.0000000000
0.6667570098	-141.4614410400	5.5722184181	0.0000000000	0.0000000000
0.6667570792	-147.1450653076	-4.8956704140	0.0000000000	0.0000000000
0.6667571486	-143.8485565186	-5.6433720589	0.0000000000	0.0000000000
0.6667572180	-146.9177093506	-6.7649331093	0.0000000000	0.0000000000
0.6667572874	-144.1895751953	-7.8864946365	0.0000000000	0.0000000000
0.6667573568	-145.2126312256	6.6937837601	0.0000000000	0.0000000000
0.6667574262	-146.5766906738	-1.1571359634	0.0000000000	0.0000000000
0.6667574956	-142.4844970703	16.7878208160	0.0000000000	0.0000000000
0.6667575650	-145.8946838379	-3.4002540112	0.0000000000	0.0000000000
0.6667576344	-144.8716125488	-6.7649331093	0.0000000000	0.0000000000
0.6667577038	-140.7794036865	1.0859863758	0.0000000000	0.0000000000
0.6667577732	-141.4614410400	-6.7649331093	0.0000000000	0.0000000000
0.6667578426	-142.4844818115	-2.2786929607	0.0000000000	0.0000000000
0.6667579120	-145.2126464844	2.2075474262	0.0000000000	0.0000000000
0.6667579814	-142.4844818115	-11.2511739731	0.0000000000	0.0000000000
0.6667580508	-143.1665344238	12.3015851974	0.0000000000	0.0000000000
0.6667581202	-144.1895751953	14.5446996689	0.0000000000	0.0000000000
0.6667581896	-145.2126312256	2.2075433731	0.0000000000	0.0000000000
0.6667582590	-141.6660308838	4.0768103600	0.0000000000	0.0000000000
0.6667583284	-143.8485565186	5.5722227097	0.0000000000	0.0000000000
0.6667583978	-146.9177246094	-3.4002540112	0.0000000000	0.0000000000
0.6667584672	-142.4844818115	13.4231424332	0.0000000000	0.0000000000
0.6667585366	-143.1665191650	3.3291044235	0.0000000000	0.0000000000
0.6667586060	-145.8946685791	-1.1571359634	0.0000000000	0.0000000000
0.6667586754	-148.6228179932	1.0859822035	0.0000000000	0.0000000000
0.6667587448	-145.8946685791	-0.0355747789	0.0000000000	0.0000000000
0.6667588142	-146.9177093506	24.6387405396	0.0000000000	0.0000000000
0.6667588836	-145.3263092041	8.9369039536	0.0000000000	0.0000000000
0.6667589530	-144.0759124756	9.6098394394	0.0000000000	0.0000000000
0.6667590224	-144.3259887695	-4.0731892586	0.0000000000	0.0000000000
0.6667590918	-144.7352142334	3.1047914028	0.0000000000	0.0000000000
0.6667591613	-145.5309143066	4.9740586281	0.0000000000	0.0000000000
0.6667592307	-145.2126312256	1.7589213848	0.0000000000	0.0000000000
0.6667593000	-148.8274230957	10.2827739716	0.0000000000	0.0000000000
0.6667593695	-142.9164428711	-0.9328228831	0.0000000000	0.0000000000
0.6667594388	-147.8043670654	-8.3351163864	0.0000000000	0.0000000000
0.6667595083	-149.1911621094	0.7121312618	0.0000000000	0.0000000000
0.6667595777	-146.9177093506	4.4506654739	0.0000000000	0.0000000000
0.6667596471	-141.8024597168	1.0859863758	0.0000000000	0.0000000000
0.6667597165	-149.8959350586	-8.1108074188	0.0000000000	0.0000000000
0.6667597859	-147.2587280273	4.4506654739	0.0000000000	0.0000000000
0.6667598553	-144.5078582764	13.7969970703	0.0000000000	0.0000000000
0.6667599247	-145.8946685791	-6.7649331093	0.0000000000	0.0000000000
0.6667599941	-141.4614410400	8.9369039536	0.0000000000	0.0000000000
0.6667600635	-144.5305938721	4.4506654739	0.0000000000	0.0000000000
0.6667601329	-145.5536499023	-2.2786929607	0.0000000000	0.0000000000
0.6667602023	-140.0973663330	6.6937837601	0.0000000000	0.0000000000
0.6667602717	-142.8255004883	-2.2786929607	0.0000000000	0.0000000000
0.6667603411	-147.5997619629	1.0859822035	0.0000000000	0.0000000000
0.6667604105	-147.3951416016	7.8153448105	0.0000000000	0.0000000000
0.6667604799	-145.6900634766	1.8336924314	0.0000000000	0.0000000000
0.6667605493	-146.5766906738	7.8153409958	0.0000000000	0.0000000000
0.6667606187	-143.8485565186	9.6098413467	0.0000000000	0.0000000000
0.6667606881	-147.3724060059	-16.5598869324	0.0000000000	0.0000000000
0.6667607575	-148.9638214111	-13.4942960739	0.0000000000	0.0000000000
0.6667608269	-149.9868774414	1.0859863758	0.0000000000	0.0000000000
0.6667608963	-147.2587280273	-7.8864946365	0.0000000000	0.0000000000
0.6667609657	-144.1895751953	-1.1571359634	0.0000000000	0.0000000000
0.6667610351	-142.4844818115	5.5722227097	0.0000000000	0.0000000000
0.6667611045	-142.8255004883	14.5446996689	0.0000000000	0.0000000000
0.6667611739	-147.5997619629	20.1524982452	0.0000000000	0.0000000000
0.6667612433	-144.2805175781	0.2635092735	0.0000000000	0.0000000000
0.6667613127	-144.7579498291	-4.8956661224	0.0000000000	0.0000000000
0.6667613821	-149.9868774414	-7.8864946365	0.0000000000	0.0000000000
0.6667614515	-145.5536499023	-3.4002580643	0.0000000000	0.0000000000
0.6667615209	-151.6919708252	6.6937837601	0.0000000000	0.0000000000
0.6667615903	-147.9407806396	5.5722227097	0.0000000000	0.0000000000
0.6667616597	-142.6663665771	-12.8961277008	0.0000000000	0.0000000000
0.6667617291	-144.1895751953	10.0584630966	0.0000000000	0.0000000000
0.6667617985	-148.9638214111	14.5447015762	0.0000000000	0.0000000000
0.6667618679	-149.9868774414	-6.7649331093	0.0000000000	0.0000000000
0.6667619373	-143.1665191650	-1.1571359634	0.0000000000	0.0000000000
0.6667620067	-145.2126464844	19.0309391022	0.0000000000	0.0000000000
0.6667620761	-149.3048553467	2.2075474262	0.0000000000	0.0000000000
0.6667621455	-146.8495178223	-10.8025474548	0.0000000000	0.0000000000
0.6667622149	-146.9631958008	-0.7085098028	0.0000000000	0.0000000000
0.6667622843	-150.6689147949	-4.5218153000	0.0000000000	0.0000000000
0.6667623537	-144.8716125488	-0.0355747789	0.0000000000	0.0000000000
0.6667624231	-143.8485565186	-6.7649331093	0.0000000000	0.0000000000
0.6667624925	-145.8946685791	3.3291044235	0.0000000000	0.0000000000
0.6667625619	-141.4614257813	2.2075474262	0.0000000000	0.0000000000
0.6667626313	-144.1895751953	6.6937837601	0.0000000000	0.0000000000
0.6667627007	-146.2356872559	16.7878208160	0.0000000000	0.0000000000
0.6667627701	-143.7121582031	2.8804783821	0.0000000000	0.0000000000
0.6667628395	-145.1899108887	-4.2227311134	0.0000000000	0.0000000000
0.6667629089	-145.8946685791	-1.1571317911	0.0000000000	0.0000000000
0.6667629783	-145.2126464844	3.3291044235	0.0000000000	0.0000000000
0.6667630477	-149.3048553467	-2.2786970139	0.0000000000	0.0000000000
0.6667631171	-147.5997467041	-5.6433720589	0.0000000000	0.0000000000
0.6667631865	-141.8024597168	-15.7374143600	0.0000000000	0.0000000000
0.6667632559	-147.9407806396	-2.2786929607	0.0000000000	0.0000000000
0.6667633253	-145.2126312256	4.4506616592	0.0000000000	0.0000000000
0.6667633947	-145.2126312256	-13.4942922592	0.0000000000	0.0000000000
0.6667634641	-142.1434631348	-3.4002540112	0.0000000000	0.0000000000
0.6667635335	-146.5767059326	3.3291044235	0.0000000000	0.0000000000
0.6667636029	-145.2126312256	-5.6433720589	0.0000000000	0.0000000000
0.6667636723	-148.6228027344	5.5722227097	0.0000000000	0.0000000000
0.6667637417	-148.9638214111	-3.4002540112	0.0000000000	0.0000000000
0.6667638111	-145.2126312256	-6.7649374008	0.0000000000	0.0000000000
0.6667638805	-144.8716125488	8.9369020462	0.0000000000	0.0000000000
0.6667639499	-145.5536499023	1.0859781504	0.0000000000	0.0000000000
0.6667640193	-141.1204223633	-3.4002540112	0.0000000000	0.0000000000
0.6667640887	-142.8255004883	4.4506616592	0.0000000000	0.0000000000
0.6667641581	-143.8485565186	-10.1296167374	0.0000000000	0.0000000000
0.6667642275	-148.0544433594	-6.0172271729	0.0000000000	0.0000000000
0.6667642969	-140.7794036865	6.6937837601	0.0000000000	0.0000000000
0.6667643663	-140.7794036865	-0.0355747789	0.0000000000	0.0000000000
0.6667644357	-143.9849548340	-12.1484260559	0.0000000000	0.0000000000
0.6667645051	-145.1216888428	-20.3731918335	0.0000000000	0.0000000000
0.6667645745	-149.6458587646	-12.3727350235	0.0000000000	0.0000000000
0.6667646439	-146.9177093506	-5.6433763504	0.0000000000	0.0000000000
0.6667647133	-142.8255004883	-13.4942922592	0.0000000000	0.0000000000
0.6667647827	-146.9177246094	-7.8864946365	0.0000000000	0.0000000000
0.6667648521	-152.3740081787	-0.0355747789	0.0000000000	0.0000000000
0.6667649215	-147.9407806396	6.6937837601	0.0000000000	0.0000000000
0.6667649909	-140.4383850098	2.2075433731	0.0000000000	0.0000000000
0.6667650603	-145.5536346436	4.4506616592	0.0000000000	0.0000000000
0.6667651297	-143.1665344238	-2.2786929607	0.0000000000	0.0000000000
0.6667651991	-142.8255004883	-4.5218153000	0.0000000000	0.0000000000
0.6667652685	-143.8485565186	2.2075474262	0.0000000000	0.0000000000
0.6667653380	-144.5305938721	6.6937837601	0.0000000000	0.0000000000
0.6667654073	-143.0528411865	-1.5309869051	0.0000000000	0.0000000000
0.6667654768	-145.8946838379	-7.8864946365	0.0000000000	0.0000000000
0.6667655462	-149.6458587646	2.2075433731	0.0000000000	0.0000000000
0.6667656156	-145.5763854980	8.4135093689	0.0000000000	0.0000000000
0.6667656850	-146.1220092773	-0.7832808495	0.0000000000	0.0000000000
0.6667657544	-138.7332916260	4.4506616592	0.0000000000	0.0000000000
0.6667658469	-145.8946685791	-3.4002540112	0.0000000000	0.0000000000
0.6667658932	-144.5305938721	3.3291044235	0.0000000000	0.0000000000
0.6667659626	-139.9331817627	4.6583600044	0.0000000000	0.0000000000
