Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control ()	Pump Control ()
0.5238378783	-162.1512145996	208.7203216553	0.1303508806	0.5390800175
0.5238379708	-162.0882568359	202.7156524658	0.1245339447	0.7821052836
0.5238380865	-151.8052673340	208.2371826172	0.1245339447	0.7821052836
0.5238382022	-156.8418426514	202.7156524658	0.1245339447	0.7821052836
0.5238383178	-161.0389709473	207.5469512939	0.1245339447	0.7821052836
0.5238384567	-161.0599670410	215.0010528564	0.0295133352	0.7472036682
0.5238385492	-159.5699768066	215.1390991211	0.0295133352	0.7472036682
0.5238386649	-159.7798156738	211.6881408691	0.0000000000	0.1770800115
0.5238388042	-160.2415008545	218.5900421143	0.0000000000	0.1770800115
0.5238388967	-160.4094238281	209.6175689697	0.0000000000	0.1770800115
0.5238390359	-159.3321228027	203.7555389404	0.0412386611	0.0000000000
0.5238391285	-157.1915893555	201.1052093506	0.0412386611	0.0000000000
0.5238392444	-161.7130737305	213.1521759033	0.0626618188	0.2474319665
0.5238393601	-165.6558227539	215.8292846680	0.0626618188	0.2474319665
0.5238394758	-163.1375274658	222.0410156250	0.0626618188	0.2474319665
0.5238395915	-163.7671051025	211.6881408691	0.0626618188	0.2474319665
0.5238397314	-162.1512145996	207.8230743408	0.0000000000	0.3759709127
0.5238398240	-161.1788787842	213.9887542725	0.0934281050	0.0000000000
0.5238399397	-163.4872894287	205.7064819336	0.0934281050	0.0000000000
0.5238400553	-167.5445556641	213.0685424805	0.0934281050	0.0000000000
0.5238401710	-168.1741333008	212.3783264160	0.0934281050	0.0000000000
0.5238403101	-167.0618743896	225.7680358887	0.0902570653	0.5605686302
0.5238404257	-165.9706268311	199.8973541260	0.0902570653	0.5605686302
0.5238405183	-164.8163909912	206.1666107178	0.1110640442	0.5415423918
0.5238406340	-165.6558380127	206.8567962646	0.1110640442	0.5415423918
0.5238407497	-163.1375274658	213.7586822510	0.1110640442	0.5415423918
0.5238408653	-164.0609130859	203.2678070068	0.0544570236	0.6663842650
0.5238410051	-167.6074829102	210.5148010254	0.0544570236	0.6663842650
0.5238410976	-166.6911315918	213.2985839844	0.0260746749	0.3267421419
0.5238412137	-166.3426208496	209.6175689697	0.0260746749	0.3267421419
0.5238413293	-164.1868286133	205.4764099121	0.0260746749	0.3267421419
0.5238414450	-161.8784179688	203.4058380127	0.0000000000	0.1564480493
0.5238415615	-163.8625030518	194.1196289063	0.0000000000	0.1564480493
0.5238416771	-160.1995391846	205.6933288574	0.0000000000	0.0000000000
0.5238417928	-163.4872894287	210.4917907715	0.0000000000	0.0000000000
0.5238419085	-161.4586791992	213.0685272217	0.0000000000	0.0000000000
0.5238420472	-162.5604400635	205.8790130615	0.0000000000	0.0000000000
0.5238421638	-167.9712524414	204.1144409180	0.1186403779	0.0000000000
0.5238422796	-165.4249725342	215.8983154297	0.1186403779	0.0000000000
0.5238423723	-165.5159149170	215.0554351807	0.0350458250	0.7118422671
0.5238425117	-158.6046295166	210.5148162842	0.0350458250	0.7118422671
0.5238426041	-163.3474121094	206.1666107178	0.0350458250	0.7118422671
0.5238427202	-160.8863525391	203.9077911377	0.0000000000	0.2102749503
0.5238428359	-160.8990783691	208.2371826172	0.0000000000	0.2102749503
0.5238429524	-158.9022521973	206.3548278809	0.0000000000	0.0000000000
0.5238430681	-160.0596466064	210.3652648926	0.0000000000	0.0000000000
0.5238431837	-158.6955718994	211.8606872559	0.0000000000	0.0000000000
0.5238432994	-164.8338928223	211.1129608154	0.0147560212	0.0000000000
0.5238434151	-162.1057434082	205.1313323975	0.0147560212	0.0000000000
0.5238435308	-159.6049499512	204.3836364746	0.0893250575	0.0885361275
0.5238436464	-163.9245147705	205.8790130615	0.0893250575	0.0885361275
0.5238437621	-156.6494445801	202.1405029297	0.0893250575	0.0885361275
0.5238438778	-159.1502532959	204.7862243652	0.0893250575	0.0885361275
0.5238440165	-154.1486663818	219.3377532959	0.0000000000	0.5359503452
0.5238441092	-159.4230651855	206.9258117676	0.0000000000	0.5359503452
0.5238442249	-158.4682159424	223.8240051270	0.0471231677	0.0000000000
0.5238443406	-160.1995544434	211.6881561279	0.0471231677	0.0000000000
0.5238444563	-158.3108367920	205.4764099121	0.0471231677	0.0000000000
0.5238445723	-156.4221191406	205.1313171387	0.0892035235	0.2827390059
0.5238446884	-157.5133666992	204.2340850830	0.0892035235	0.2827390059
